workload,i,j,intersects,dec_vert,dec_bytes,total_vert,cert_level_r,cert_level_s,eta_star,band_b,band_w,mbr_gap,size_v,margin,abs_margin,log_abs_margin,phi_pair,family
syn_sep0.0_s1,37,67,1,362,2559,578,0,0,0.019734955232530178,42,0.01939984496594145,0.0,578,0.02818959688218814,0.02818959688218814,-1.5499111345809953,0.6262975778546713,synthetic
syn_sep0.0_s1,37,11,1,436,3088,738,0,0,0.019734955232530178,85,0.019330676250665518,0.0,738,0.03770498703413669,0.03770498703413669,-1.423601204207934,0.5907859078590786,synthetic
syn_sep0.0_s1,37,44,1,396,2742,723,0,0,0.02358667800509425,19,0.021575032665436204,0.0,723,0.3081835790953193,0.3081835790953193,-0.5111905054548694,0.5477178423236515,synthetic
syn_sep0.0_s1,37,60,1,410,2855,756,0,0,0.019734955232530178,121,0.01937816264774271,0.0,756,0.32622686622325336,0.32622686622325336,-0.48648027575288594,0.5423280423280423,synthetic
syn_sep0.0_s1,37,33,1,459,3241,724,0,0,0.019734955232530178,184,0.019706937310699432,0.0,724,0.470344315732943,0.470344315732943,-0.3275841001992663,0.6339779005524862,synthetic
syn_sep0.0_s1,37,66,1,393,2701,759,0,0,0.019734955232530178,127,0.01949026478897293,0.0,759,0.07899098406691607,0.07899098406691607,-1.1024224757096075,0.5177865612648221,synthetic
syn_sep0.0_s1,37,43,1,588,3836,593,4,4,0.00015521606857885772,12,0.019446419810680446,0.0,593,0.00031215443537012947,0.00031215443537012947,-3.5056304884521357,0.9915682967959528,synthetic
syn_sep0.0_s1,38,38,1,375,2574,800,0,0,0.024064926263355782,109,0.021145814509942552,0.0,800,0.22273359712278681,0.22273359712278681,-0.6522142690685355,0.46875,synthetic
syn_sep0.0_s1,38,18,1,381,2657,618,0,0,0.024064926263355782,163,0.021757337851636197,0.0,618,0.4628322838013972,0.4628322838013972,-0.33457635545011843,0.616504854368932,synthetic
syn_sep0.0_s1,38,62,1,339,2348,605,0,0,0.024064926263355782,39,0.021265650659585682,0.0,605,0.12742965162979053,0.12742965162979053,-0.8947295041727491,0.5603305785123966,synthetic
syn_sep0.0_s1,38,3,1,377,2621,721,0,0,0.024064926263355782,83,0.02180236278892254,0.0,721,0.09968878250754716,0.09968878250754716,-1.0013537079744272,0.5228848821081831,synthetic
syn_sep0.0_s1,38,61,1,335,2320,566,0,0,0.024064926263355782,62,0.0218304120794879,0.0,566,0.17874300871750698,0.17874300871750698,-0.7477709360127721,0.5918727915194346,synthetic
syn_sep0.0_s1,38,5,1,363,2513,795,0,0,0.024064926263355782,82,0.020877970891357667,0.0,795,0.024068896639926046,0.024068896639926046,-1.6185438180648322,0.45660377358490567,synthetic
syn_sep0.0_s1,38,23,1,377,2615,746,0,0,0.024064926263355782,89,0.02193315648969043,0.0,746,0.0444969839754939,0.0444969839754939,-1.3516694246765024,0.5053619302949062,synthetic
syn_sep0.0_s1,38,25,1,377,2643,749,0,0,0.024064926263355782,55,0.021478447481458895,0.0,749,0.03204295053659281,0.03204295053659281,-1.4942675006028692,0.5033377837116155,synthetic
syn_sep0.0_s1,38,4,1,624,4144,662,2,3,0.0023527860731162,8,0.021598335298179352,0.0,662,0.002382463962167093,0.002382463962167093,-2.622973659720503,0.9425981873111783,synthetic
syn_sep0.0_s1,39,30,1,533,3774,824,1,0,0.01909271630334779,64,0.019398779390089927,0.0,824,0.014911501162721746,0.014911501162721746,-1.8264786332536838,0.6468446601941747,synthetic
syn_sep0.0_s1,39,46,1,461,3137,566,1,1,0.007937663799844062,8,0.019836073615055447,0.0,566,0.013969061858417205,0.013969061858417205,-1.854832759451975,0.8144876325088339,synthetic
syn_sep0.0_s1,39,59,1,623,4075,627,4,4,0.0002436037334151803,2,0.023083896142574153,0.0,627,0.0005813634426449832,0.0005813634426449832,-3.235552280309663,0.9936204146730463,synthetic
syn_sep0.0_s1,39,55,1,817,5547,949,2,2,0.002979900422773653,19,0.01979999361291397,0.0,949,0.005510849286013579,0.005510849286013579,-2.2587814660773007,0.8609062170706007,synthetic
syn_sep0.0_s1,39,21,1,430,3038,783,0,0,0.019934055784895904,83,0.01982158499322295,0.0,783,0.15275700372241555,0.15275700372241555,-0.8159988687534773,0.5491698595146871,synthetic
syn_sep0.0_s1,39,69,1,406,2890,637,0,0,0.019709748777830716,81,0.019388072767719804,0.0,637,0.05778949104086064,0.05778949104086064,-1.2381511303940564,0.6373626373626373,synthetic
syn_sep0.0_s1,39,64,1,465,3300,802,0,0,0.019709748777830716,156,0.019674956198265234,0.0,802,0.3712653657788737,0.3712653657788737,-0.43031556289948003,0.5798004987531172,synthetic
syn_sep0.0_s1,39,19,1,394,2709,765,0,0,0.019709748777830716,127,0.019700985714867923,0.0,765,0.13087050370940032,0.13087050370940032,-0.8831582260184023,0.515032679738562,synthetic
syn_sep0.0_s1,39,52,1,353,2455,584,0,0,0.019709748777830716,56,0.019583849170958366,0.0,584,0.334652453603814,0.334652453603814,-0.47540598648858456,0.6044520547945206,synthetic
syn_sep0.0_s1,39,32,1,589,3960,872,1,1,0.007937663799844062,73,0.01970231647168804,0.0,872,0.012681071208899075,0.012681071208899075,-1.896844058686285,0.6754587155963303,synthetic
syn_sep0.0_s1,39,22,1,360,2494,571,0,0,0.019709748777830716,63,0.019332617059166907,0.0,571,0.04654620444369617,0.04654620444369617,-1.3321157272697566,0.6304728546409807,synthetic
syn_sep0.0_s1,40,6,1,391,2672,1113,0,0,0.019447246098932936,198,0.0189882487881124,0.0,1113,0.14370908778485375,0.14370908778485375,-0.8425157673532169,0.35130278526504943,synthetic
syn_sep0.0_s1,40,54,1,1038,6420,1191,3,3,0.0009933050741277741,76,0.01904855962643867,0.0,1191,0.001232725909059517,0.001232725909059517,-2.9091334757004517,0.871536523929471,synthetic
syn_sep0.0_s1,40,15,1,1054,6468,1120,4,4,0.0002935089462523954,29,0.01902735677371379,0.0,1120,0.00030393916895774133,0.00030393916895774133,-3.5172133269016412,0.9410714285714286,synthetic
syn_sep0.0_s1,40,55,1,440,3013,1185,0,0,0.01989065165114614,245,0.019203498863059176,0.0,1185,0.11941717056047256,0.11941717056047256,-0.9229332230897337,0.37130801687763715,synthetic
syn_sep0.0_s1,41,0,1,410,2916,675,0,0,0.019813048989779484,71,0.019802603172792265,0.0,675,0.2043992861271006,0.2043992861271006,-0.6895206253238615,0.6074074074074074,synthetic
syn_sep0.0_s1,41,24,1,465,3194,825,1,0,0.019639979161824028,60,0.01972632427218684,0.0,825,0.017734911316148384,0.017734911316148384,-1.751170978862148,0.5636363636363636,synthetic
syn_sep0.0_s1,41,29,1,539,3594,551,3,3,0.0009064599717573973,5,0.019814819821246252,0.0,551,0.0010863670358274083,0.0010863670358274083,-2.9640234204762654,0.9782214156079855,synthetic
syn_sep0.0_s1,41,4,1,428,3058,722,0,0,0.019813048989779484,59,0.019597635145310953,0.0,722,0.02595379947489538,0.02595379947489538,-1.5857990551323635,0.592797783933518,synthetic
syn_sep0.0_s1,41,12,1,546,3506,573,3,3,0.0008974679280841589,11,0.01899487988824972,0.0,573,0.0021358555027325343,0.0021358555027325343,-2.6704281318187166,0.9528795811518325,synthetic
syn_sep0.0_s1,41,9,1,371,2545,870,0,0,0.019813048989779484,165,0.01974801577371459,0.0,870,0.026621958374697264,0.026621958374697264,-1.5747599999328992,0.4264367816091954,synthetic
syn_sep0.0_s1,41,48,1,428,3063,717,0,0,0.019813048989779484,58,0.01966117579522855,0.0,717,0.1556726660963861,0.1556726660963861,-0.8077876366624456,0.596931659693166,synthetic
syn_sep0.0_s1,41,51,1,434,3095,782,0,0,0.019813048989779484,84,0.019573254603978178,0.0,782,0.23400198525005014,0.23400198525005014,-0.6307804580602892,0.5549872122762148,synthetic
syn_sep0.0_s1,41,67,1,317,2230,509,0,0,0.019813048989779484,54,0.01943819090983928,0.0,509,0.2509300241008595,0.2509300241008595,-0.6004473716800252,0.6227897838899804,synthetic
syn_sep0.0_s1,41,11,1,391,2759,669,0,0,0.019813048989779484,81,0.019368885474930785,0.0,669,0.18592263779454893,0.18592263779454893,-0.7306677276507533,0.5844544095665172,synthetic
syn_sep0.0_s1,41,60,1,365,2526,687,0,0,0.019813048989779484,79,0.019416465734135302,0.0,687,0.02940941583150508,0.02940941583150508,-1.531513601920649,0.5312954876273653,synthetic
syn_sep0.0_s1,41,33,1,414,2912,655,0,0,0.019813048989779484,54,0.019745890256655484,0.0,655,0.06146395302938495,0.06146395302938495,-1.2113795116996406,0.6320610687022901,synthetic
syn_sep0.0_s1,41,16,1,319,2165,681,0,0,0.01989995628494168,116,0.019856455090675667,0.0,681,0.05508358049287112,0.05508358049287112,-1.258977837874235,0.4684287812041116,synthetic
syn_sep0.0_s1,41,7,1,352,2474,585,0,0,0.019813048989779484,63,0.019551789030413855,0.0,585,0.055279300644438506,0.055279300644438506,-1.2574374599853089,0.6017094017094017,synthetic
syn_sep0.0_s1,41,57,1,331,2344,486,0,0,0.019813048989779484,35,0.01975589908584095,0.0,486,0.046899004100441656,0.046899004100441656,-1.3288363794137141,0.6810699588477366,synthetic
syn_sep0.0_s1,41,43,1,318,2204,524,0,0,0.019813048989779484,52,0.019484857814921364,0.0,524,0.030942239411741488,0.030942239411741488,-1.5094482578828923,0.6068702290076335,synthetic
syn_sep0.0_s1,41,26,1,428,3048,749,0,0,0.019813048989779484,56,0.019437118419965337,0.0,749,0.14468391912938047,0.14468391912938047,-0.839579735785137,0.5714285714285714,synthetic
syn_sep0.0_s1,41,47,1,473,3042,727,2,1,0.007798501699096931,60,0.019797089075285115,0.0,727,0.00850216993608818,0.00850216993608818,-2.0704702188228956,0.6506189821182944,synthetic
syn_sep0.0_s1,41,68,1,408,2870,733,0,0,0.01987317583748417,88,0.019843089639735436,0.0,733,0.028704724944158294,0.028704724944158294,-1.5420466102794588,0.5566166439290586,synthetic
syn_sep0.0_s1,41,42,1,355,2499,572,0,0,0.019813048989779484,56,0.019423551466241012,0.0,572,0.03657427871671311,0.03657427871671311,-1.4368242298507956,0.6206293706293706,synthetic
syn_sep0.0_s1,42,5,1,612,3876,805,1,2,0.007425203381848088,36,0.018328560066225866,0.0,805,0.003970149952156645,0.003970149952156645,-2.401193089559658,0.760248447204969,synthetic
syn_sep0.0_s1,42,23,1,520,3375,756,2,1,0.007402106127468244,73,0.019254896860193913,0.0,756,0.006397835446705657,0.006397835446705657,-2.1939669341600765,0.6878306878306878,synthetic
syn_sep0.0_s1,42,48,1,353,2429,667,0,0,0.019510466756039818,50,0.019022437098416868,0.0,667,0.1765395784624064,0.1765395784624064,-0.7531579147444608,0.5292353823088456,synthetic
syn_sep0.0_s1,42,44,1,276,1779,604,0,0,0.02358667800509425,130,0.020915377916545668,0.0,604,0.11666599676424458,0.11666599676424458,-0.9330557041007551,0.45695364238410596,synthetic
syn_sep0.0_s1,42,60,1,290,1892,637,0,0,0.019027820594363063,153,0.018785677008736693,0.0,637,0.14562797267179153,0.14562797267179153,-0.8367551963786566,0.4552590266875981,synthetic
syn_sep0.0_s1,42,33,1,339,2278,605,0,0,0.01967895916620461,0,0.0191043994149438,0.0,605,0.18188431111677472,0.18188431111677472,-0.7402047604682975,0.5603305785123966,synthetic
syn_sep0.0_s1,43,2,1,660,4156,762,3,2,0.0029257745576354494,7,0.01966017947812328,0.0,762,0.002565355754981613,0.002565355754981613,-2.5908523996959376,0.8661417322834646,synthetic
syn_sep0.0_s1,44,57,1,395,2823,659,0,0,0.019969960627539172,62,0.019833974325692096,0.0,659,0.10960335465426292,0.10960335465426292,-0.9601761530964199,0.5993930197268589,synthetic
syn_sep0.0_s1,44,10,1,745,5099,1064,1,1,0.007981480013850803,54,0.019543504277062633,0.0,1064,0.01572045751951154,0.01572045751951154,-1.8035348186183617,0.700187969924812,synthetic
syn_sep0.0_s1,44,40,1,501,3559,1047,0,0,0.019969960627539172,133,0.01928611298489344,0.0,1047,0.14500916153889334,0.14500916153889334,-0.8386045585889549,0.4785100286532951,synthetic
syn_sep0.0_s1,44,30,1,501,3626,920,0,0,0.019969960627539172,144,0.01952641269794917,0.0,920,0.33143791706070447,0.33143791706070447,-0.47959780904674804,0.5445652173913044,synthetic
syn_sep0.0_s1,44,13,1,372,2518,1027,0,0,0.019969960627539172,19,0.019508243831636546,0.0,1027,0.16351327625908824,0.16351327625908824,-0.7864469795638388,0.3622200584225901,synthetic
syn_sep0.0_s1,44,46,1,402,2835,662,0,0,0.019969960627539172,74,0.01996658407860154,0.0,662,0.20213320419992872,0.20213320419992872,-0.6943623395437623,0.6072507552870091,synthetic
syn_sep0.0_s1,44,59,1,415,2919,723,0,0,0.027035669867112228,93,0.02323577549352245,0.0,723,0.15944513666145524,0.15944513666145524,-0.7973887229112733,0.573997233748271,synthetic
syn_sep0.0_s1,44,26,1,683,4719,922,1,1,0.007981480013850803,39,0.019513933839808286,0.0,922,0.015367434989350419,0.015367434989350419,-1.813398615421473,0.7407809110629068,synthetic
syn_sep0.0_s1,44,68,1,643,4402,906,1,1,0.007981480013850803,47,0.019921509456331907,0.0,906,0.010496592944257548,0.010496592944257548,-1.978951644281303,0.7097130242825607,synthetic
syn_sep0.0_s1,44,42,1,419,2978,745,0,0,0.019969960627539172,100,0.01950031326953321,0.0,745,0.030070535812787215,0.030070535812787215,-1.5218588333262233,0.5624161073825503,synthetic
syn_sep0.0_s1,44,55,1,797,5474,1045,2,1,0.007917725690446343,37,0.019930266689873605,0.0,1045,0.005776047475381211,0.005776047475381211,-2.238369245728299,0.7626794258373206,synthetic
syn_sep0.0_s1,44,21,1,448,3193,879,0,0,0.019969960627539172,160,0.019952000129599554,0.0,879,0.3040823372869976,0.3040823372869976,-0.5170088052459851,0.5096700796359499,synthetic
syn_sep0.0_s1,44,69,1,559,3866,733,1,1,0.007981480013850803,15,0.01951563563188764,0.0,733,0.011790391512674105,0.011790391512674105,-1.9284717734116823,0.762619372442019,synthetic
syn_sep0.0_s1,44,64,1,483,3455,898,0,0,0.019969960627539172,123,0.01980440659775033,0.0,898,0.28118560872643533,0.28118560872643533,-0.5510069105732684,0.5378619153674833,synthetic
syn_sep0.0_s1,44,52,1,557,3715,680,2,1,0.007570114184139768,20,0.019712700136271313,0.0,680,0.0048105152829234195,0.0048105152829234195,-2.3178084011773876,0.8191176470588235,synthetic
syn_sep0.0_s1,44,32,1,462,3248,968,0,0,0.019969960627539172,247,0.019831946886736517,0.0,968,0.22034969150185452,0.22034969150185452,-0.6568875531808458,0.4772727272727273,synthetic
syn_sep0.0_s1,44,31,1,753,4817,820,3,3,0.0009399953069662077,6,0.01967589546988711,0.0,820,0.0009555164353905983,0.0009555164353905983,-3.01976183799427,0.9182926829268293,synthetic
syn_sep0.0_s1,44,8,1,604,3969,848,2,1,0.007939220276672977,71,0.01948242155673214,0.0,848,0.0053550145430801815,0.0053550145430801815,-2.2712393452980097,0.7122641509433962,synthetic
syn_sep0.0_s1,44,22,1,378,2649,667,0,0,0.019969960627539172,92,0.019459815055247943,0.0,667,0.025150045587789025,0.025150045587789025,-1.5994612233737968,0.5667166416791605,synthetic
syn_sep0.0_s1,45,18,1,641,4396,841,1,1,0.007811045604306658,26,0.019731790077759107,0.0,841,0.009132124000850138,0.009132124000850138,-2.03942820001211,0.7621878715814506,synthetic
syn_sep0.0_s1,45,3,1,487,3444,944,0,0,0.01979274352172383,102,0.019772623318335535,0.0,944,0.0411659122681208,0.0411659122681208,-1.3854622558371767,0.5158898305084746,synthetic
syn_sep0.0_s1,45,61,1,445,3143,789,0,0,0.01980338050260019,82,0.019798061297790544,0.0,789,0.088841353535102,0.088841353535102,-1.0513848334105718,0.5640050697084917,synthetic
syn_sep0.0_s1,45,5,1,473,3336,1018,0,0,0.01979274352172383,195,0.01893428974109783,0.0,1018,0.043168179055712984,0.043168179055712984,-1.3648362706001764,0.46463654223968565,synthetic
syn_sep0.0_s1,45,23,1,487,3438,969,0,0,0.019990227617434075,110,0.019891240488535477,0.0,969,0.06473807648738253,0.06473807648738253,-1.188840208592568,0.5025799793601651,synthetic
syn_sep0.0_s1,45,25,1,487,3466,972,0,0,0.01979274352172383,158,0.0194788636270797,0.0,972,0.17753710702872386,0.17753710702872386,-0.7507108612342731,0.5010288065843621,synthetic
syn_sep0.0_s1,45,34,1,370,2557,688,0,0,0.019899471727044277,126,0.019846035879015792,0.0,688,0.12165653941605885,0.12165653941605885,-0.9148645414276809,0.5377906976744186,synthetic
syn_sep0.0_s1,45,39,1,472,3320,928,0,0,0.019988866394720216,119,0.019890563235884038,0.0,928,0.06478058615850511,0.06478058615850511,-1.1885551266455874,0.5086206896551724,synthetic
syn_sep0.0_s1,45,48,1,504,3605,880,0,0,0.01979274352172383,114,0.019651098302421045,0.0,880,0.04305279048242236,0.04305279048242236,-1.365998694331657,0.5727272727272728,synthetic
syn_sep0.0_s1,45,44,1,427,2955,817,0,0,0.02358667800509425,112,0.021606597795217904,0.0,817,0.031699268996437414,0.031699268996437414,-1.4989507527361816,0.5226438188494492,synthetic
syn_sep0.0_s1,45,60,1,441,3068,850,0,0,0.01979274352172383,121,0.019406513669425602,0.0,850,0.02253790257309015,0.02253790257309015,-1.6470865027922512,0.5188235294117647,synthetic
syn_sep0.0_s1,45,33,1,490,3454,818,0,0,0.01979274352172383,81,0.019735769342773643,0.0,818,0.10105734005221904,0.10105734005221904,-0.9954321370834611,0.5990220048899756,synthetic
syn_sep0.0_s1,45,41,1,520,3690,986,0,0,0.01979274352172383,124,0.019474786309405263,0.0,986,0.045822260606056556,0.045822260606056556,-1.3389234890236927,0.5273833671399595,synthetic
syn_sep0.0_s1,45,35,1,515,3550,798,1,0,0.01924525269422602,57,0.0195170784337098,0.0,798,0.014826602652757658,0.014826602652757658,-1.8289583511802725,0.6453634085213033,synthetic
syn_sep0.0_s1,45,66,1,793,5084,853,3,3,0.0009568423907888052,32,0.0195187798205413,0.0,853,0.0009194043335019829,0.0009194043335019829,-3.036493453113602,0.9296600234466589,synthetic
syn_sep0.0_s1,46,58,1,434,2945,680,1,0,0.01902765102484819,28,0.019433580601714566,0.0,680,0.01498242369662359,0.01498242369662359,-1.8244179253975654,0.638235294117647,synthetic
syn_sep0.0_s1,46,53,1,459,3182,904,0,0,0.019848170145129615,130,0.019625567096947728,0.0,904,0.08494566990559818,0.08494566990559818,-1.070858754329953,0.5077433628318584,synthetic
syn_sep0.0_s1,46,45,1,648,4480,982,0,1,0.019848170145129615,99,0.019917513529715797,0.0,982,0.02326109389591817,0.02326109389591817,-1.633369865608235,0.659877800407332,synthetic
syn_sep0.0_s1,46,37,1,355,2366,935,0,0,0.019848170145129615,170,0.019586664709784637,0.0,935,0.021932102372705015,0.021932102372705015,-1.658919735603101,0.37967914438502676,synthetic
syn_sep0.0_s1,46,14,1,436,3077,669,0,0,0.019848170145129615,203,0.019603805654441798,0.0,669,0.4834288659086921,0.4834288659086921,-0.31566742109632306,0.6517189835575485,synthetic
syn_sep0.0_s1,46,20,1,531,3436,884,1,1,0.008304981609596508,66,0.01969670067783103,0.0,884,0.010215990614467986,0.010215990614467986,-1.9907195146925993,0.6006787330316742,synthetic
syn_sep0.0_s1,46,29,1,552,3740,638,1,2,0.007818091709019712,27,0.019832374192537715,0.0,638,0.007530768672035218,0.007530768672035218,-2.123160692667852,0.8652037617554859,synthetic
syn_sep0.0_s1,46,1,1,531,3581,671,1,1,0.00787320026637925,13,0.01958735154296738,0.0,671,0.008581459301486655,0.008581459301486655,-2.0664388528124427,0.7913561847988078,synthetic
syn_sep0.0_s1,47,57,1,382,2717,575,0,0,0.01969891402838929,53,0.019589309436124212,0.0,575,0.035778778822691516,0.035778778822691516,-1.446374486551845,0.6643478260869565,synthetic
syn_sep0.0_s1,47,10,1,495,3515,980,0,0,0.019480314682890274,123,0.019302422523239694,0.0,980,0.05441416820826554,0.05441416820826554,-1.2642880051922676,0.5051020408163265,synthetic
syn_sep0.0_s1,47,40,1,488,3453,963,0,0,0.019480314682890274,118,0.01904820631897977,0.0,963,0.07962051425692877,0.07962051425692877,-1.0989750216946552,0.5067497403946002,synthetic
syn_sep0.0_s1,47,30,1,488,3520,836,0,0,0.019480314682890274,127,0.019285541779798784,0.0,836,0.26233994029365604,0.26233994029365604,-0.5811355846323432,0.583732057416268,synthetic
syn_sep0.0_s1,47,13,1,359,2412,943,0,0,0.019480314682890274,278,0.01926759703819243,0.0,943,0.09432503736296233,0.09432503736296233,-1.0253730140945316,0.3806998939554613,synthetic
syn_sep0.0_s1,47,46,1,389,2729,578,0,0,0.019963208100575537,116,0.01972028336204213,0.0,578,0.4420135116409908,0.4420135116409908,-0.3545644547643267,0.6730103806228374,synthetic
syn_sep0.0_s1,47,59,1,402,2813,639,0,0,0.027035669867112228,153,0.022949147188383288,0.0,639,0.39854796155145966,0.39854796155145966,-0.3995194078081158,0.6291079812206573,synthetic
syn_sep0.0_s1,47,21,1,435,3087,795,0,0,0.019934055784895904,75,0.0197058793154749,0.0,795,0.08775949085844202,0.08775949085844202,-1.0567059050046335,0.5471698113207547,synthetic
syn_sep0.0_s1,47,64,1,470,3349,814,0,0,0.019640225036204686,80,0.019560106445212593,0.0,814,0.16755552970302062,0.16755552970302062,-0.7758412349112849,0.5773955773955773,synthetic
syn_sep0.0_s1,47,32,1,449,3142,884,0,0,0.019694886968177464,9,0.019587307006938236,0.0,884,0.34296893466958167,0.34296893466958167,-0.46474521556113874,0.5079185520361991,synthetic
syn_sep0.0_s1,47,31,1,385,2613,736,0,0,0.019480314682890274,172,0.01943318058515252,0.0,736,0.11501014401945105,0.11501014401945105,-0.9392638527088589,0.5230978260869565,synthetic
syn_sep0.0_s1,47,8,1,375,2582,764,0,0,0.019480314682890274,144,0.019242093297734734,0.0,764,0.1798756125300871,0.1798756125300871,-0.7450277141482186,0.4908376963350785,synthetic
syn_sep0.0_s1,47,22,1,365,2543,583,0,0,0.019480314682890274,79,0.01921976566205415,0.0,583,0.22764784013219133,0.22764784013219133,-0.6427364658156485,0.6260720411663808,synthetic
syn_sep0.0_s1,48,18,1,365,2456,797,0,0,0.019671024345130468,153,0.018584529984077162,0.0,797,0.12764404001238866,0.12764404001238866,-0.893999458570075,0.45796737766624845,synthetic
syn_sep0.0_s1,48,4,1,529,3487,841,1,1,0.007822672262557997,99,0.018448714300080632,0.0,841,0.008661525001320915,0.008661525001320915,-2.062405636644883,0.629013079667063,synthetic
syn_sep0.0_s1,49,18,1,771,5059,786,4,4,0.00027009702025372617,5,0.019459545461298588,0.0,786,0.00028003900249066457,0.00028003900249066457,-3.5527814764395873,0.9809160305343512,synthetic
syn_sep0.0_s1,49,58,1,644,4125,701,2,3,0.002791543325847325,6,0.019138671696526947,0.0,701,0.0024522800690753724,0.0024522800690753724,-2.610429931403912,0.9186875891583453,synthetic
syn_sep0.0_s1,49,45,1,505,3563,1003,0,0,0.019987099178699688,102,0.019615260834780626,0.0,1003,0.04420078695174919,0.04420078695174919,-1.3545699983840747,0.5034895314057827,synthetic
syn_sep0.0_s1,49,0,1,775,5081,783,4,5,0.0001259633873895643,9,0.01951937158912208,0.0,783,0.00021142201343117247,0.00021142201343117247,-3.6748497935271534,0.9897828863346104,synthetic
syn_sep0.0_s1,49,27,1,394,2666,987,0,0,0.019250340140730224,250,0.019242305937358893,0.0,987,0.10392125748017246,0.10392125748017246,-0.9832956067980945,0.39918946301925023,synthetic
syn_sep0.0_s1,49,1,1,399,2764,692,0,0,0.019329960276561357,54,0.01929010912956715,0.0,692,0.04527065483913889,0.04527065483913889,-1.3441832233885127,0.5765895953757225,synthetic
syn_sep0.0_s1,49,4,1,471,3331,830,0,0,0.019384563349479793,204,0.019317335167072573,0.0,830,0.3939016503715572,0.3939016503715572,-0.4046121995762526,0.5674698795180723,synthetic
syn_sep0.0_s1,49,12,1,375,2542,681,0,0,0.019250340140730224,73,0.01872320096475517,0.0,681,0.09017393743353057,0.09017393743353057,-1.044918966492703,0.5506607929515418,synthetic
syn_sep0.0_s1,49,17,1,336,2238,641,0,0,0.019382003161956905,117,0.01931605947071967,0.0,641,0.10693569196067809,0.10693569196067809,-0.970877315980558,0.5241809672386896,synthetic
syn_sep0.0_s1,49,9,1,414,2818,978,0,0,0.019683196018949564,201,0.01946556493969405,0.0,978,0.033813862124273536,0.033813862124273536,-1.4709052224935384,0.4233128834355828,synthetic
syn_sep0.0_s1,49,48,1,471,3336,825,0,0,0.019510466756039818,110,0.019379967011276773,0.0,825,0.036799930416776254,0.036799930416776254,-1.4341530025005145,0.5709090909090909,synthetic
syn_sep0.0_s1,50,50,1,608,3976,950,1,1,0.007853134309264608,153,0.019321029004703266,0.0,950,0.012195810093549316,0.012195810093549316,-1.9137893468133342,0.64,synthetic
syn_sep0.0_s1,50,69,1,395,2790,668,0,0,0.019616523426911843,60,0.01934216649417152,0.0,668,0.11753870586699926,0.11753870586699926,-0.9298190952915267,0.5913173652694611,synthetic
syn_sep0.0_s1,50,19,1,774,4845,796,4,4,0.00029829666557672164,15,0.019654338539038085,0.0,796,0.0003400353885145997,0.0003400353885145997,-3.468475880983969,0.9723618090452262,synthetic
syn_sep0.0_s1,51,11,1,579,4020,919,1,0,0.01893467909631208,73,0.01919646658562028,0.0,919,0.010898173437412647,0.010898173437412647,-1.9626462848200368,0.6300326441784548,synthetic
syn_sep0.0_s1,51,6,1,517,3727,1050,0,0,0.01946187350197077,122,0.01945455842570392,0.0,1050,0.11086409088470474,0.11086409088470474,-0.9552090999785559,0.49238095238095236,synthetic
syn_sep0.0_s1,51,36,1,390,2660,901,0,0,0.01992866370598625,165,0.01969388565289289,0.0,901,0.02849992899759631,0.02849992899759631,-1.5451562219408317,0.4328523862375139,synthetic
syn_sep0.0_s1,51,54,1,508,3581,1128,0,0,0.019570979718598978,176,0.019516350365603934,0.0,1128,0.08203685068593802,0.08203685068593802,-1.0859910201166545,0.450354609929078,synthetic
syn_sep0.0_s1,51,26,1,721,4975,999,1,1,0.007996017885694026,49,0.01926409213129711,0.0,999,0.009708796195400432,0.009708796195400432,-2.012834615372204,0.7217217217217218,synthetic
syn_sep0.0_s1,51,28,1,393,2691,829,0,0,0.01946187350197077,135,0.019258314248920584,0.0,829,0.02920683224217303,0.02920683224217303,-1.5345155438108813,0.47406513872135103,synthetic
syn_sep0.0_s1,51,42,1,442,3137,822,0,0,0.01946187350197077,103,0.01925064594854309,0.0,822,0.037019754179876956,0.037019754179876956,-1.4315664693822268,0.537712895377129,synthetic
syn_sep0.0_s1,51,15,1,476,3371,1057,0,0,0.019527435255023325,162,0.019494626817438396,0.0,1057,0.0689436524479255,0.0689436524479255,-1.1615057125672397,0.4503311258278146,synthetic
syn_sep0.0_s1,51,55,1,566,4068,1122,0,0,0.01989065165114614,350,0.019675094569184978,0.0,1122,0.44322362760729705,0.44322362760729705,-0.35337709605401624,0.5044563279857398,synthetic
syn_sep0.0_s1,51,21,1,751,5061,956,2,1,0.007987703157188102,42,0.019696549750321063,0.0,956,0.006040497773671395,0.006040497773671395,-2.218927271331608,0.7855648535564853,synthetic
syn_sep0.0_s1,51,50,1,471,3277,1092,0,0,0.01946187350197077,271,0.01924471813066128,0.0,1092,0.21326525659411366,0.21326525659411366,-0.6710798904391533,0.43131868131868134,synthetic
syn_sep0.0_s1,51,69,1,447,3204,810,0,0,0.01946187350197077,105,0.019265772134912682,0.0,810,0.2669997191470962,0.2669997191470962,-0.5734891954612533,0.5518518518518518,synthetic
syn_sep0.0_s1,51,64,1,974,6414,975,6,5,6.686915424325833e-05,3,0.019550845894867438,0.0,975,3.990522781297084e-05,3.990522781297084e-05,-4.398970194643117,0.9989743589743589,synthetic
syn_sep0.0_s1,52,24,1,625,3964,836,1,2,0.007620413820337131,123,0.019747986429609433,0.0,836,0.007509128673116191,0.007509128673116191,-2.1244104536718704,0.7476076555023924,synthetic
